user_id,sessions_date,device,,,,,,,,,,,,,,,,,,,,,Mobile
4530,2025-11-17,Mobile,,,,,,,,,,,,,,,,,,,,,
3796,2025-02-23,Tablet,,,,,,,,,,,,,,,,,,,,,
1960,2025-09-18,Mobile,,,,,,,,,,,,,,,,,,,,,
170,2025-11-05,Tablet,,,,,,,,,,,,,,,,,,,,,
625,2025-06-26,Desktop,,,,,,,,,,,,,,,,,,,,,
3358,2025-01-15,Mobile,,,,,,,,,,,,,,,,,,,,,
195,2025-04-08,Desktop,,,,,,,,,,,,,,,,,,,,,
2768,2025-09-18,Desktop,,,,,,,,,,,,,,,,,,,,,
429,2025-08-10,Mobile,,,,,,,,,,,,,,,,,,,,,
1842,2025-04-17,Mobile,,,,,,,,,,,,,,,,,,,,,
4966,2025-09-05,Tablet,,,,,,,,,,,,,,,,,,,,,
438,2025-01-27,Desktop,,,,,,,,,,,,,,,,,,,,,
840,2025-08-23,Mobile,,,,,,,,,,,,,,,,,,,,,
1152,2025-03-04,Desktop,,,,,,,,,,,,,,,,,,,,,
2232,2025-04-02,Tablet,,,,,,,,,,,,,,,,,,,,,
2591,2025-12-01,Mobile,,,,,,,,,,,,,,,,,,,,,
470,2025-11-17,Mobile,,,,,,,,,,,,,,,,,,,,,
2415,2025-12-03,Desktop,,,,,,,,,,,,,,,,,,,,,
2864,2025-03-17,Desktop,,,,,,,,,,,,,,,,,,,,,
1430,2025-08-15,Mobile,,,,,,,,,,,,,,,,,,,,,
1201,2025-04-21,Tablet,,,,,,,,,,,,,,,,,,,,,
2346,2025-04-06,Desktop,,,,,,,,,,,,,,,,,,,,,
3740,2025-06-16,Tablet,,,,,,,,,,,,,,,,,,,,,
132,2025-10-06,Tablet,,,,,,,,,,,,,,,,,,,,,
1647,2025-10-19,Desktop,,,,,,,,,,,,,,,,,,,,,
1318,2025-08-22,Tablet,,,,,,,,,,,,,,,,,,,,,
4334,2025-04-17,Mobile,,,,,,,,,,,,,,,,,,,,,
977,2025-06-08,Desktop,,,,,,,,,,,,,,,,,,,,,
709,2025-07-05,Tablet,,,,,,,,,,,,,,,,,,,,,
3193,2025-11-21,Tablet,,,,,,,,,,,,,,,,,,,,,
2282,2025-07-03,Tablet,,,,,,,,,,,,,,,,,,,,,
362,2025-06-15,Mobile,,,,,,,,,,,,,,,,,,,,,
2815,2025-09-03,Mobile,,,,,,,,,,,,,,,,,,,,,
1680,2025-03-17,Desktop,,,,,,,,,,,,,,,,,,,,,
4987,2025-04-14,Desktop,,,,,,,,,,,,,,,,,,,,,
3892,2025-01-01,Desktop,,,,,,,,,,,,,,,,,,,,,
1630,2025-09-23,Tablet,,,,,,,,,,,,,,,,,,,,,
4155,2025-11-19,Mobile,,,,,,,,,,,,,,,,,,,,,
3752,2025-04-16,Tablet,,,,,,,,,,,,,,,,,,,,,
113,2025-05-05,Mobile,,,,,,,,,,,,,,,,,,,,,
1554,2025-10-07,Mobile,,,,,,,,,,,,,,,,,,,,,
3871,2025-03-04,Desktop,,,,,,,,,,,,,,,,,,,,,
173,2025-02-12,Desktop,,,,,,,,,,,,,,,,,,,,,
2156,2025-12-21,Desktop,,,,,,,,,,,,,,,,,,,,,
1806,2025-05-13,Tablet,,,,,,,,,,,,,,,,,,,,,
2989,2025-09-10,Tablet,,,,,,,,,,,,,,,,,,,,,
201,2025-12-21,Mobile,,,,,,,,,,,,,,,,,,,,,
1224,2025-09-06,Mobile,,,,,,,,,,,,,,,,,,,,,
96,2025-02-25,Tablet,,,,,,,,,,,,,,,,,,,,,
985,2025-08-22,Mobile,,,,,,,,,,,,,,,,,,,,,
1051,2025-01-03,Mobile,,,,,,,,,,,,,,,,,,,,,
819,2025-05-23,Desktop,,,,,,,,,,,,,,,,,,,,,
4717,2025-11-21,Tablet,,,,,,,,,,,,,,,,,,,,,
2750,2025-04-02,Desktop,,,,,,,,,,,,,,,,,,,,,
3559,2025-01-21,Desktop,,,,,,,,,,,,,,,,,,,,,
4367,2025-10-17,Mobile,,,,,,,,,,,,,,,,,,,,,
4380,2025-11-25,Mobile,,,,,,,,,,,,,,,,,,,,,
2912,2025-08-23,Desktop,,,,,,,,,,,,,,,,,,,,,
3276,2025-02-01,Mobile,,,,,,,,,,,,,,,,,,,,,
4712,2025-05-23,Tablet,,,,,,,,,,,,,,,,,,,,,
4539,2025-04-18,Mobile,,,,,,,,,,,,,,,,,,,,,
1893,2025-04-09,Mobile,,,,,,,,,,,,,,,,,,,,,
2000,2025-06-17,Tablet,,,,,,,,,,,,,,,,,,,,,
4500,2025-01-06,Tablet,,,,,,,,,,,,,,,,,,,,,
3006,2025-10-24,Desktop,,,,,,,,,,,,,,,,,,,,,
383,2025-01-08,Tablet,,,,,,,,,,,,,,,,,,,,,
3731,2025-10-02,Mobile,,,,,,,,,,,,,,,,,,,,,
226,2025-10-26,Tablet,,,,,,,,,,,,,,,,,,,,,
1578,2025-06-26,Tablet,,,,,,,,,,,,,,,,,,,,,
1122,2025-09-24,Tablet,,,,,,,,,,,,,,,,,,,,,
2917,2025-09-06,Desktop,,,,,,,,,,,,,,,,,,,,,
2275,2025-08-05,Tablet,,,,,,,,,,,,,,,,,,,,,
1023,2025-02-28,Tablet,,,,,,,,,,,,,,,,,,,,,
3358,2025-02-24,Mobile,,,,,,,,,,,,,,,,,,,,,
2646,2025-01-06,Tablet,,,,,,,,,,,,,,,,,,,,,
3931,2025-09-14,Mobile,,,,,,,,,,,,,,,,,,,,,
3337,2025-10-15,Mobile,,,,,,,,,,,,,,,,,,,,,
3998,2025-08-17,Tablet,,,,,,,,,,,,,,,,,,,,,
2957,2025-08-05,Mobile,,,,,,,,,,,,,,,,,,,,,
4520,2025-03-28,Desktop,,,,,,,,,,,,,,,,,,,,,
957,2025-07-02,Tablet,,,,,,,,,,,,,,,,,,,,,
3396,2025-06-28,Desktop,,,,,,,,,,,,,,,,,,,,,
639,2025-01-13,Desktop,,,,,,,,,,,,,,,,,,,,,
3742,2025-06-26,Mobile,,,,,,,,,,,,,,,,,,,,,
284,2025-12-14,Desktop,,,,,,,,,,,,,,,,,,,,,
3480,2025-05-28,Tablet,,,,,,,,,,,,,,,,,,,,,
2638,2025-06-25,Desktop,,,,,,,,,,,,,,,,,,,,,
1607,2025-02-18,Mobile,,,,,,,,,,,,,,,,,,,,,
4213,2025-09-27,Desktop,,,,,,,,,,,,,,,,,,,,,
4794,2025-12-15,Tablet,,,,,,,,,,,,,,,,,,,,,
4433,2025-02-04,Desktop,,,,,,,,,,,,,,,,,,,,,
3272,2025-06-04,Desktop,,,,,,,,,,,,,,,,,,,,,
4721,2025-12-07,Desktop,,,,,,,,,,,,,,,,,,,,,
1666,2025-09-28,Tablet,,,,,,,,,,,,,,,,,,,,,
1892,2025-08-06,Mobile,,,,,,,,,,,,,,,,,,,,,
3457,2025-08-13,Tablet,,,,,,,,,,,,,,,,,,,,,
362,2025-09-14,Desktop,,,,,,,,,,,,,,,,,,,,,
1871,2025-02-26,Tablet,,,,,,,,,,,,,,,,,,,,,
355,2025-01-12,Mobile,,,,,,,,,,,,,,,,,,,,,
1253,2025-12-19,Desktop,,,,,,,,,,,,,,,,,,,,,
2553,2025-07-18,Desktop,,,,,,,,,,,,,,,,,,,,,
993,2025-04-11,Mobile,,,,,,,,,,,,,,,,,,,,,
3684,2025-02-24,Tablet,,,,,,,,,,,,,,,,,,,,,
7,2025-05-03,Tablet,,,,,,,,,,,,,,,,,,,,,
1229,2025-03-07,Desktop,,,,,,,,,,,,,,,,,,,,,
4138,2025-05-13,Tablet,,,,,,,,,,,,,,,,,,,,,
1037,2025-10-18,Tablet,,,,,,,,,,,,,,,,,,,,,
4802,2025-05-15,Tablet,,,,,,,,,,,,,,,,,,,,,
2867,2025-05-04,Tablet,,,,,,,,,,,,,,,,,,,,,
1118,2025-04-20,Mobile,,,,,,,,,,,,,,,,,,,,,
295,2025-05-08,Desktop,,,,,,,,,,,,,,,,,,,,,
3478,2025-07-14,Desktop,,,,,,,,,,,,,,,,,,,,,
4995,2025-01-03,Desktop,,,,,,,,,,,,,,,,,,,,,
3962,2025-04-20,Tablet,,,,,,,,,,,,,,,,,,,,,
3700,2025-07-24,Mobile,,,,,,,,,,,,,,,,,,,,,
4420,2025-12-01,Tablet,,,,,,,,,,,,,,,,,,,,,
4415,2025-08-07,Tablet,,,,,,,,,,,,,,,,,,,,,
3746,2025-01-19,Tablet,,,,,,,,,,,,,,,,,,,,,
4742,2025-01-24,Desktop,,,,,,,,,,,,,,,,,,,,,
4191,2025-12-21,Tablet,,,,,,,,,,,,,,,,,,,,,
3194,2025-12-17,Mobile,,,,,,,,,,,,,,,,,,,,,
1191,2025-09-08,Desktop,,,,,,,,,,,,,,,,,,,,,
4031,2025-04-25,Mobile,,,,,,,,,,,,,,,,,,,,,
292,2025-10-21,Mobile,,,,,,,,,,,,,,,,,,,,,
1707,2025-06-21,Tablet,,,,,,,,,,,,,,,,,,,,,
734,2025-08-26,Desktop,,,,,,,,,,,,,,,,,,,,,
1700,2025-11-15,Tablet,,,,,,,,,,,,,,,,,,,,,
4800,2025-04-26,Desktop,,,,,,,,,,,,,,,,,,,,,
4532,2025-04-17,Tablet,,,,,,,,,,,,,,,,,,,,,
1772,2025-07-06,Mobile,,,,,,,,,,,,,,,,,,,,,
2174,2025-08-15,Mobile,,,,,,,,,,,,,,,,,,,,,
2337,2025-11-21,Desktop,,,,,,,,,,,,,,,,,,,,,
4860,2025-09-16,Tablet,,,,,,,,,,,,,,,,,,,,,
961,2025-08-01,Mobile,,,,,,,,,,,,,,,,,,,,,
1485,2025-12-12,Tablet,,,,,,,,,,,,,,,,,,,,,
3959,2025-07-20,Desktop,,,,,,,,,,,,,,,,,,,,,
1443,2025-12-01,Mobile,,,,,,,,,,,,,,,,,,,,,
2565,2025-06-17,Desktop,,,,,,,,,,,,,,,,,,,,,
4593,2025-09-15,Tablet,,,,,,,,,,,,,,,,,,,,,
2024,2025-02-16,Mobile,,,,,,,,,,,,,,,,,,,,,
1910,2025-11-15,Tablet,,,,,,,,,,,,,,,,,,,,,
2936,2025-08-08,Desktop,,,,,,,,,,,,,,,,,,,,,
669,2025-03-02,Tablet,,,,,,,,,,,,,,,,,,,,,
4615,2025-11-20,Tablet,,,,,,,,,,,,,,,,,,,,,
3162,2025-10-07,Tablet,,,,,,,,,,,,,,,,,,,,,
3373,2025-10-05,Desktop,,,,,,,,,,,,,,,,,,,,,
1468,2025-08-14,Tablet,,,,,,,,,,,,,,,,,,,,,
4711,2025-04-20,Desktop,,,,,,,,,,,,,,,,,,,,,
4831,2025-03-21,Mobile,,,,,,,,,,,,,,,,,,,,,
4505,2025-10-17,Desktop,,,,,,,,,,,,,,,,,,,,,
3881,2025-01-10,Desktop,,,,,,,,,,,,,,,,,,,,,
4335,2025-03-17,Tablet,,,,,,,,,,,,,,,,,,,,,
4185,2025-06-26,Tablet,,,,,,,,,,,,,,,,,,,,,
1265,2025-01-03,Tablet,,,,,,,,,,,,,,,,,,,,,
3058,2025-01-04,Mobile,,,,,,,,,,,,,,,,,,,,,
889,2025-02-24,Desktop,,,,,,,,,,,,,,,,,,,,,
330,2025-11-11,Tablet,,,,,,,,,,,,,,,,,,,,,
2306,2025-05-27,Tablet,,,,,,,,,,,,,,,,,,,,,
842,2025-10-13,Tablet,,,,,,,,,,,,,,,,,,,,,
2474,2025-04-09,Desktop,,,,,,,,,,,,,,,,,,,,,
3375,2025-09-10,Tablet,,,,,,,,,,,,,,,,,,,,,
1121,2025-05-07,Mobile,,,,,,,,,,,,,,,,,,,,,
2229,2025-01-22,Desktop,,,,,,,,,,,,,,,,,,,,,
4516,2025-10-06,Desktop,,,,,,,,,,,,,,,,,,,,,
12,2025-10-20,Desktop,,,,,,,,,,,,,,,,,,,,,
957,2025-05-28,Tablet,,,,,,,,,,,,,,,,,,,,,
2377,2025-11-03,Mobile,,,,,,,,,,,,,,,,,,,,,
1775,2025-11-10,Mobile,,,,,,,,,,,,,,,,,,,,,
2166,2025-07-18,Desktop,,,,,,,,,,,,,,,,,,,,,
1075,2025-06-10,Desktop,,,,,,,,,,,,,,,,,,,,,
946,2025-12-10,Mobile,,,,,,,,,,,,,,,,,,,,,
575,2025-01-01,Tablet,,,,,,,,,,,,,,,,,,,,,
4357,2025-09-07,Desktop,,,,,,,,,,,,,,,,,,,,,
1897,2025-04-18,Desktop,,,,,,,,,,,,,,,,,,,,,
1305,2025-10-27,Tablet,,,,,,,,,,,,,,,,,,,,,
2931,2025-03-12,Tablet,,,,,,,,,,,,,,,,,,,,,
607,2025-04-28,Mobile,,,,,,,,,,,,,,,,,,,,,
2239,2025-09-13,Mobile,,,,,,,,,,,,,,,,,,,,,
3764,2025-07-08,Desktop,,,,,,,,,,,,,,,,,,,,,
4282,2025-10-06,Desktop,,,,,,,,,,,,,,,,,,,,,
2882,2025-12-20,Mobile,,,,,,,,,,,,,,,,,,,,,
2270,2025-06-11,Desktop,,,,,,,,,,,,,,,,,,,,,
1426,2025-08-09,Mobile,,,,,,,,,,,,,,,,,,,,,
4783,2025-05-22,Tablet,,,,,,,,,,,,,,,,,,,,,
3416,2025-01-17,Tablet,,,,,,,,,,,,,,,,,,,,,
3410,2025-05-18,Mobile,,,,,,,,,,,,,,,,,,,,,
4103,2025-04-09,Mobile,,,,,,,,,,,,,,,,,,,,,
1588,2025-09-20,Desktop,,,,,,,,,,,,,,,,,,,,,
3804,2025-03-07,Desktop,,,,,,,,,,,,,,,,,,,,,
2504,2025-09-12,Mobile,,,,,,,,,,,,,,,,,,,,,
17,2025-11-13,Mobile,,,,,,,,,,,,,,,,,,,,,
2374,2025-06-27,Desktop,,,,,,,,,,,,,,,,,,,,,
329,2025-03-17,Tablet,,,,,,,,,,,,,,,,,,,,,
3928,2025-08-28,Desktop,,,,,,,,,,,,,,,,,,,,,
3267,2025-10-04,Tablet,,,,,,,,,,,,,,,,,,,,,
1029,2025-11-17,Desktop,,,,,,,,,,,,,,,,,,,,,
2342,2025-07-10,Mobile,,,,,,,,,,,,,,,,,,,,,
2443,2025-01-11,Tablet,,,,,,,,,,,,,,,,,,,,,
2305,2025-01-04,Desktop,,,,,,,,,,,,,,,,,,,,,
3684,2025-09-25,Mobile,,,,,,,,,,,,,,,,,,,,,
4199,2025-07-02,Tablet,,,,,,,,,,,,,,,,,,,,,
3645,2025-01-16,Mobile,,,,,,,,,,,,,,,,,,,,,
1839,2025-01-08,Mobile,,,,,,,,,,,,,,,,,,,,,
2929,2025-12-15,Mobile,,,,,,,,,,,,,,,,,,,,,
4067,2025-02-22,Desktop,,,,,,,,,,,,,,,,,,,,,
222,2025-08-28,Mobile,,,,,,,,,,,,,,,,,,,,,
4806,2025-09-03,Desktop,,,,,,,,,,,,,,,,,,,,,
2807,2025-03-14,Tablet,,,,,,,,,,,,,,,,,,,,,
4395,2025-06-22,Tablet,,,,,,,,,,,,,,,,,,,,,
2411,2025-01-20,Tablet,,,,,,,,,,,,,,,,,,,,,
4016,2025-08-19,Tablet,,,,,,,,,,,,,,,,,,,,,
1798,2025-10-23,Desktop,,,,,,,,,,,,,,,,,,,,,
3845,2025-03-27,Tablet,,,,,,,,,,,,,,,,,,,,,
2609,2025-10-23,Tablet,,,,,,,,,,,,,,,,,,,,,
1423,2025-02-08,Tablet,,,,,,,,,,,,,,,,,,,,,
2073,2025-11-05,Desktop,,,,,,,,,,,,,,,,,,,,,
1132,2025-12-18,Mobile,,,,,,,,,,,,,,,,,,,,,
2518,2025-07-16,Mobile,,,,,,,,,,,,,,,,,,,,,
771,2025-10-22,Tablet,,,,,,,,,,,,,,,,,,,,,
3347,2025-07-20,Desktop,,,,,,,,,,,,,,,,,,,,,
3063,2025-11-14,Mobile,,,,,,,,,,,,,,,,,,,,,
2119,2025-08-05,Desktop,,,,,,,,,,,,,,,,,,,,,
2224,2025-02-15,Tablet,,,,,,,,,,,,,,,,,,,,,
232,2025-10-11,Tablet,,,,,,,,,,,,,,,,,,,,,
4414,2025-12-16,Mobile,,,,,,,,,,,,,,,,,,,,,
1405,2025-02-26,Mobile,,,,,,,,,,,,,,,,,,,,,
4025,2025-06-14,Desktop,,,,,,,,,,,,,,,,,,,,,
2985,2025-03-19,Desktop,,,,,,,,,,,,,,,,,,,,,
858,2025-11-03,Tablet,,,,,,,,,,,,,,,,,,,,,
202,2025-04-27,Desktop,,,,,,,,,,,,,,,,,,,,,
2485,2025-09-10,Desktop,,,,,,,,,,,,,,,,,,,,,
2840,2025-07-07,Mobile,,,,,,,,,,,,,,,,,,,,,
986,2025-01-14,Mobile,,,,,,,,,,,,,,,,,,,,,
618,2025-05-27,Mobile,,,,,,,,,,,,,,,,,,,,,
3107,2025-05-16,Mobile,,,,,,,,,,,,,,,,,,,,,
3382,2025-05-24,Tablet,,,,,,,,,,,,,,,,,,,,,
583,2025-04-18,Tablet,,,,,,,,,,,,,,,,,,,,,
2866,2025-09-19,Desktop,,,,,,,,,,,,,,,,,,,,,
828,2025-08-05,Tablet,,,,,,,,,,,,,,,,,,,,,
989,2025-01-20,Tablet,,,,,,,,,,,,,,,,,,,,,
723,2025-02-17,Mobile,,,,,,,,,,,,,,,,,,,,,
4355,2025-04-14,Mobile,,,,,,,,,,,,,,,,,,,,,
4239,2025-10-23,Desktop,,,,,,,,,,,,,,,,,,,,,
4429,2025-12-03,Tablet,,,,,,,,,,,,,,,,,,,,,
4957,2025-04-27,Desktop,,,,,,,,,,,,,,,,,,,,,
1513,2025-07-19,Mobile,,,,,,,,,,,,,,,,,,,,,
2368,2025-01-04,Tablet,,,,,,,,,,,,,,,,,,,,,
4808,2025-06-24,Tablet,,,,,,,,,,,,,,,,,,,,,
927,2025-08-07,Desktop,,,,,,,,,,,,,,,,,,,,,
467,2025-04-11,Tablet,,,,,,,,,,,,,,,,,,,,,
1208,2025-12-14,Desktop,,,,,,,,,,,,,,,,,,,,,
730,2025-04-27,Desktop,,,,,,,,,,,,,,,,,,,,,
1085,2025-07-02,Tablet,,,,,,,,,,,,,,,,,,,,,
3492,2025-09-16,Tablet,,,,,,,,,,,,,,,,,,,,,
1881,2025-08-11,Tablet,,,,,,,,,,,,,,,,,,,,,
2092,2025-05-12,Desktop,,,,,,,,,,,,,,,,,,,,,
4775,2025-05-04,Desktop,,,,,,,,,,,,,,,,,,,,,
2081,2025-09-26,Desktop,,,,,,,,,,,,,,,,,,,,,
3270,2025-04-05,Tablet,,,,,,,,,,,,,,,,,,,,,
809,2025-03-05,Tablet,,,,,,,,,,,,,,,,,,,,,
3690,2025-11-25,Mobile,,,,,,,,,,,,,,,,,,,,,
1745,2025-09-16,Desktop,,,,,,,,,,,,,,,,,,,,,
1182,2025-07-03,Tablet,,,,,,,,,,,,,,,,,,,,,
20,2025-12-11,Desktop,,,,,,,,,,,,,,,,,,,,,
1587,2025-12-16,Mobile,,,,,,,,,,,,,,,,,,,,,
2342,2025-07-09,Desktop,,,,,,,,,,,,,,,,,,,,,
289,2025-05-28,Desktop,,,,,,,,,,,,,,,,,,,,,
635,2025-02-17,Tablet,,,,,,,,,,,,,,,,,,,,,
2758,2025-11-23,Tablet,,,,,,,,,,,,,,,,,,,,,
2431,2025-12-04,Tablet,,,,,,,,,,,,,,,,,,,,,
4677,2025-12-25,Desktop,,,,,,,,,,,,,,,,,,,,,
279,2025-07-10,Desktop,,,,,,,,,,,,,,,,,,,,,
587,2025-11-17,Tablet,,,,,,,,,,,,,,,,,,,,,
4179,2025-02-03,Tablet,,,,,,,,,,,,,,,,,,,,,
2630,2025-07-10,Tablet,,,,,,,,,,,,,,,,,,,,,
1920,2025-09-05,Mobile,,,,,,,,,,,,,,,,,,,,,
1378,2025-05-07,Desktop,,,,,,,,,,,,,,,,,,,,,
3045,2025-09-16,Tablet,,,,,,,,,,,,,,,,,,,,,
2856,2025-10-12,Mobile,,,,,,,,,,,,,,,,,,,,,
135,2025-02-21,Tablet,,,,,,,,,,,,,,,,,,,,,
1116,2025-07-21,Tablet,,,,,,,,,,,,,,,,,,,,,
3036,2025-11-06,Tablet,,,,,,,,,,,,,,,,,,,,,
1353,2025-03-15,Desktop,,,,,,,,,,,,,,,,,,,,,
1827,2025-01-20,Mobile,,,,,,,,,,,,,,,,,,,,,
1418,2025-12-19,Mobile,,,,,,,,,,,,,,,,,,,,,
1510,2025-07-15,Desktop,,,,,,,,,,,,,,,,,,,,,
3743,2025-03-13,Desktop,,,,,,,,,,,,,,,,,,,,,
4963,2025-07-21,Tablet,,,,,,,,,,,,,,,,,,,,,
3495,2025-03-19,Tablet,,,,,,,,,,,,,,,,,,,,,
4385,2025-07-03,Tablet,,,,,,,,,,,,,,,,,,,,,
3827,2025-11-09,Desktop,,,,,,,,,,,,,,,,,,,,,
4291,2025-08-20,Mobile,,,,,,,,,,,,,,,,,,,,,
3756,2025-07-01,Tablet,,,,,,,,,,,,,,,,,,,,,
1348,2025-05-09,Mobile,,,,,,,,,,,,,,,,,,,,,
91,2025-04-09,Tablet,,,,,,,,,,,,,,,,,,,,,
4389,2025-02-02,Desktop,,,,,,,,,,,,,,,,,,,,,
3159,2025-06-17,Tablet,,,,,,,,,,,,,,,,,,,,,
3891,2025-02-26,Tablet,,,,,,,,,,,,,,,,,,,,,
1305,2025-06-16,Desktop,,,,,,,,,,,,,,,,,,,,,
1760,2025-05-24,Mobile,,,,,,,,,,,,,,,,,,,,,
4772,2025-07-22,Tablet,,,,,,,,,,,,,,,,,,,,,
2260,2025-07-11,Desktop,,,,,,,,,,,,,,,,,,,,,
3989,2025-05-06,Tablet,,,,,,,,,,,,,,,,,,,,,
3053,2025-03-25,Tablet,,,,,,,,,,,,,,,,,,,,,
3583,2025-12-12,Tablet,,,,,,,,,,,,,,,,,,,,,
556,2025-09-25,Mobile,,,,,,,,,,,,,,,,,,,,,
529,2025-06-26,Mobile,,,,,,,,,,,,,,,,,,,,,
292,2025-02-15,Mobile,,,,,,,,,,,,,,,,,,,,,
4995,2025-06-01,Tablet,,,,,,,,,,,,,,,,,,,,,
278,2025-05-20,Tablet,,,,,,,,,,,,,,,,,,,,,
3439,2025-05-13,Desktop,,,,,,,,,,,,,,,,,,,,,
1677,2025-01-08,Mobile,,,,,,,,,,,,,,,,,,,,,
210,2025-03-23,Mobile,,,,,,,,,,,,,,,,,,,,,
1100,2025-08-25,Tablet,,,,,,,,,,,,,,,,,,,,,
78,2025-03-28,Desktop,,,,,,,,,,,,,,,,,,,,,
2532,2025-10-12,Tablet,,,,,,,,,,,,,,,,,,,,,
3932,2025-10-12,Tablet,,,,,,,,,,,,,,,,,,,,,
976,2025-02-20,Desktop,,,,,,,,,,,,,,,,,,,,,
3678,2025-06-13,Desktop,,,,,,,,,,,,,,,,,,,,,
1572,2025-10-01,Desktop,,,,,,,,,,,,,,,,,,,,,
1205,2025-11-13,Desktop,,,,,,,,,,,,,,,,,,,,,
530,2025-08-06,Tablet,,,,,,,,,,,,,,,,,,,,,
4378,2025-04-13,Tablet,,,,,,,,,,,,,,,,,,,,,
1823,2025-07-18,Tablet,,,,,,,,,,,,,,,,,,,,,
807,2025-09-12,Tablet,,,,,,,,,,,,,,,,,,,,,
2057,2025-05-12,Desktop,,,,,,,,,,,,,,,,,,,,,
3729,2025-03-20,Tablet,,,,,,,,,,,,,,,,,,,,,
4706,2025-01-20,Tablet,,,,,,,,,,,,,,,,,,,,,
3016,2025-10-02,Mobile,,,,,,,,,,,,,,,,,,,,,
3424,2025-04-06,Tablet,,,,,,,,,,,,,,,,,,,,,
4000,2025-05-23,Desktop,,,,,,,,,,,,,,,,,,,,,
3,2025-06-08,Tablet,,,,,,,,,,,,,,,,,,,,,
3628,2025-05-09,Tablet,,,,,,,,,,,,,,,,,,,,,
3944,2025-01-28,Tablet,,,,,,,,,,,,,,,,,,,,,
2379,2025-09-09,Mobile,,,,,,,,,,,,,,,,,,,,,
3165,2025-10-28,Mobile,,,,,,,,,,,,,,,,,,,,,
318,2025-10-09,Tablet,,,,,,,,,,,,,,,,,,,,,
760,2025-12-12,Tablet,,,,,,,,,,,,,,,,,,,,,
2907,2025-05-02,Desktop,,,,,,,,,,,,,,,,,,,,,
4919,2025-07-10,Mobile,,,,,,,,,,,,,,,,,,,,,
1123,2025-05-01,Desktop,,,,,,,,,,,,,,,,,,,,,
3202,2025-01-17,Mobile,,,,,,,,,,,,,,,,,,,,,
2405,2025-12-20,Desktop,,,,,,,,,,,,,,,,,,,,,
4674,2025-08-03,Desktop,,,,,,,,,,,,,,,,,,,,,
3053,2025-10-23,Tablet,,,,,,,,,,,,,,,,,,,,,
762,2025-03-27,Tablet,,,,,,,,,,,,,,,,,,,,,
578,2025-01-17,Mobile,,,,,,,,,,,,,,,,,,,,,
1719,2025-01-10,Tablet,,,,,,,,,,,,,,,,,,,,,
905,2025-06-03,Desktop,,,,,,,,,,,,,,,,,,,,,
1599,2025-12-03,Tablet,,,,,,,,,,,,,,,,,,,,,
2836,2025-03-20,Mobile,,,,,,,,,,,,,,,,,,,,,
586,2025-03-08,Tablet,,,,,,,,,,,,,,,,,,,,,
1687,2025-08-14,Desktop,,,,,,,,,,,,,,,,,,,,,
2757,2025-04-20,Desktop,,,,,,,,,,,,,,,,,,,,,
4891,2025-05-12,Tablet,,,,,,,,,,,,,,,,,,,,,
855,2025-01-12,Tablet,,,,,,,,,,,,,,,,,,,,,
3805,2025-04-04,Tablet,,,,,,,,,,,,,,,,,,,,,
1093,2025-09-21,Desktop,,,,,,,,,,,,,,,,,,,,,
2344,2025-09-21,Tablet,,,,,,,,,,,,,,,,,,,,,
1789,2025-01-25,Tablet,,,,,,,,,,,,,,,,,,,,,
4145,2025-05-28,Mobile,,,,,,,,,,,,,,,,,,,,,
3377,2025-12-16,Desktop,,,,,,,,,,,,,,,,,,,,,
4806,2025-08-05,Mobile,,,,,,,,,,,,,,,,,,,,,
4603,2025-05-20,Mobile,,,,,,,,,,,,,,,,,,,,,
4226,2025-11-10,Tablet,,,,,,,,,,,,,,,,,,,,,
2189,2025-06-17,Mobile,,,,,,,,,,,,,,,,,,,,,
3261,2025-06-22,Mobile,,,,,,,,,,,,,,,,,,,,,
621,2025-08-25,Tablet,,,,,,,,,,,,,,,,,,,,,
3577,2025-03-01,Desktop,,,,,,,,,,,,,,,,,,,,,
2923,2025-09-04,Tablet,,,,,,,,,,,,,,,,,,,,,
381,2025-07-20,Desktop,,,,,,,,,,,,,,,,,,,,,
4009,2025-12-04,Mobile,,,,,,,,,,,,,,,,,,,,,
2096,2025-06-27,Tablet,,,,,,,,,,,,,,,,,,,,,
4685,2025-09-28,Mobile,,,,,,,,,,,,,,,,,,,,,
902,2025-03-07,Tablet,,,,,,,,,,,,,,,,,,,,,
1330,2025-12-01,Desktop,,,,,,,,,,,,,,,,,,,,,
1894,2025-09-15,Mobile,,,,,,,,,,,,,,,,,,,,,
1179,2025-05-10,Mobile,,,,,,,,,,,,,,,,,,,,,
1372,2025-07-08,Tablet,,,,,,,,,,,,,,,,,,,,,
4,2025-04-06,Tablet,,,,,,,,,,,,,,,,,,,,,
1492,2025-02-01,Tablet,,,,,,,,,,,,,,,,,,,,,
4622,2025-03-10,Mobile,,,,,,,,,,,,,,,,,,,,,
4570,2025-10-28,Desktop,,,,,,,,,,,,,,,,,,,,,
2428,2025-06-10,Desktop,,,,,,,,,,,,,,,,,,,,,
4590,2025-04-08,Tablet,,,,,,,,,,,,,,,,,,,,,
1049,2025-06-11,Tablet,,,,,,,,,,,,,,,,,,,,,
291,2025-12-07,Mobile,,,,,,,,,,,,,,,,,,,,,
3351,2025-10-23,Mobile,,,,,,,,,,,,,,,,,,,,,
1704,2025-11-28,Tablet,,,,,,,,,,,,,,,,,,,,,
2368,2025-03-01,Desktop,,,,,,,,,,,,,,,,,,,,,
